,showInProfile,allowDataAccess,showByline,showShareOptions,showTabs,showToolbar,showWatermark,warnDataAccess,id,ownerId,firstPublishDate,lastPublishDate,createdAt,lastUpdateDate,size,description,luid,permalink,revision,title,workbookRepoUrl,extractInfo,viewCount,defaultViewName,defaultViewRepoUrl,defaultViewLuid,authorProfileName,authorDisplayName,externalLink,numberOfFavorites,attributions,getDate
139,True,True,False,True,False,True,True,False,8519422,775932,1636035437041,1636035437041,1636035437045,1670603059940,352822,WoW2021w44: Can You Show Top/Bottom Profit Performers for the Month?,90e6cd51-a4a1-4f5d-865c-877d2ae7dc47,,1.0,WoW2021w44: Can You Show Top/Bottom Profit Performers for the Month?,WoW2021w44CanYouShowTopBottomProfitPerformersfortheMonth,,74,Dashboard,WoW2021w44CanYouShowTopBottomProfitPerformersfortheMonth/sheets/Dashboard,e30be734-f39d-4203-ac69-992c2a5b35e3,yuta1985,Yuta Sakai,,0,"[{'authorDisplayName': 'Candra McRae', 'authorProfileName': 'candra4181', 'attributionUrl': 'https://public.tableau.com/app/profile/candra4181/viz/WOWWeek44-CanYouShowtheTopandBottomPerformersDynamically/TopandBottomPerformers', 'workbookName': 'WOW Week 44 - Can You Show the Top and Bottom Performers Dynamically', 'workbookRepoUrl': 'WOWWeek44-CanYouShowtheTopandBottomPerformersDynamically', 'workbookViewName': 'TopandBottomPerformers'}]",2025/08/29 17:32:34
140,True,True,False,True,False,True,True,False,8508873,775932,1635866067423,1635866067423,1635866067428,1670598541732,353441,WoW2021w41: How Much Do Top Sub-categories Contribute to Sales?,22b49a58-50d8-47d4-b4d5-2f94a530dc93,,1.0,WoW2021w41: How Much Do Top Sub-categories Contribute to Sales?,WoW2021w41HowMuchDoTopSub-categoriesContributetoSales,,118,Dashboard,WoW2021w41HowMuchDoTopSub-categoriesContributetoSales/sheets/Dashboard,5df62ed5-652f-40bf-8bd0-73981d9a831b,yuta1985,Yuta Sakai,,3,[],2025/08/29 17:32:34
141,True,True,False,True,False,True,True,False,8407627,775932,1634168148447,1636041984176,1634168148454,1670561315213,70417,家計調査,9a440818-82db-4b61-9272-b0715d0b88f3,,1.8,コロナ禍での消費の変化,_16341681484490,,252,コロナ影響調査,_16341681484490/sheets/sheet3,27c92bb3-ee9a-49af-84d1-895e86a78338,yuta1985,Yuta Sakai,,3,[],2025/08/29 17:32:34
142,True,True,False,True,False,True,True,False,8375531,775932,1633615210581,1633615210581,1633615210585,1670551109392,351243,WoW2021w40: Can You Make Stacked Bar Charts Easier to Compare?,9908fb90-0330-47ed-a0d5-433c03c92718,,1.0,WoW2021w40: Can You Make Stacked Bar Charts Easier to Compare?,WoW2021w40CanYouMakeStackedBarChartsEasiertoCompare,,72,Dashboard,WoW2021w40CanYouMakeStackedBarChartsEasiertoCompare/sheets/Dashboard,1acbda80-7f12-494f-b664-cb17b690a582,yuta1985,Yuta Sakai,,0,"[{'authorDisplayName': 'Candra McRae', 'authorProfileName': 'candra4181', 'attributionUrl': 'https://public.tableau.com/app/profile/candra4181/viz/WOW2021W40MakeStacksEasiertoCompare/Dashboard1', 'workbookName': 'WOW2021 W40 | Make Stacks Easier to Compare', 'workbookRepoUrl': 'WOW2021W40MakeStacksEasiertoCompare', 'workbookViewName': 'Dashboard1'}]",2025/08/29 17:32:34
143,True,True,False,True,False,True,True,False,8353476,775932,1633277117443,1633277117443,1633277117445,1670543432599,134843,MoM2021w38: Dark Web Price Index 2021 - Radial ver.,a8f62623-5365-473c-8b3a-eb8071eb9f58,,1.0,MoM2021w38: Dark Web Price Index 2021 - Radial ver.,MoM2021w38DarkWebPriceIndex2021-Radialver_,,480,Dashboard2,MoM2021w38DarkWebPriceIndex2021-Radialver_/sheets/Dashboard2,c33af6a1-534b-46d2-91e1-5f93cdf19a01,yuta1985,Yuta Sakai,,28,[],2025/08/29 17:32:34
144,True,True,False,True,False,True,True,False,8327071,775932,1632826329098,1632846091380,1632826329100,1670534375310,1658927,MoM2021week39: MLB All-Time Wins Above Replacement,4cfb288d-3ba7-4540-999d-182874cc2539,,1.3,MoM2021week39: MLB All-Time Wins Above Replacement,MoM2021week39MLBAll-TimeWinsAboveReplacement,,400,Dashbaord,MoM2021week39MLBAll-TimeWinsAboveReplacement/sheets/Dashbaord,cb020407-6fde-4bd3-b839-71b9c441e288,yuta1985,Yuta Sakai,,11,[],2025/08/29 17:32:34
145,True,True,False,True,False,True,True,False,8312229,775932,1632553584380,1632568279392,1632553584386,1670526544302,17009,Flowers,a9be9fa2-2966-480d-bbcd-834d52b83bc6,,1.3,Flowers,Flowers_16325535843820,,853,Flowers,Flowers_16325535843820/sheets/Flowers,261de3e7-8271-4af5-abdf-6a564df642b6,yuta1985,Yuta Sakai,,37,[],2025/08/29 17:32:34
146,True,True,False,True,False,True,True,False,8311953,775932,1632546464692,1632546817103,1632546464700,1670526458136,9740,Flower,1092c44b-eadc-46e2-905b-44fff839f3d4,,1.4,Flower,Flower_16325464646950,,156,Flower,Flower_16325464646950/sheets/Flower,649a7a38-bc16-45df-b91e-df39c915532b,yuta1985,Yuta Sakai,,3,[],2025/08/29 17:32:34
147,True,True,False,True,False,True,True,False,8307216,775932,1632461280935,1632461280935,1632461280939,1670525071504,277688,MoM2021w33: % of Placed Applicants by Region,2fb15f8e-44a9-472f-8853-5e531f457432,,1.0,MoM2021w33: % of Placed Applicants by Region,MoM2021w33ofPlacedApplicantsbyRegion,,190,Dashboard,MoM2021w33ofPlacedApplicantsbyRegion/sheets/Dashboard,32452239-9fc0-4461-9a23-24bce34dcec7,yuta1985,Yuta Sakai,,6,[],2025/08/29 17:32:34
148,True,True,False,True,False,True,True,False,8306399,775932,1632447865164,1632447865164,1632447865166,1670524838450,363235,WoW2021w38: Daily Sales Tracker Mobile,865bb63e-8de2-4ac7-b17a-4380fff9f429,,1.0,WoW2021w38: Daily Sales Tracker Mobile,WoW2021w38DailySalesTrackerMobile,,173,Dashboard,WoW2021w38DailySalesTrackerMobile/sheets/Dashboard,920bf28c-b53b-4f5b-9cdc-041ccd82d488,yuta1985,Yuta Sakai,,1,"[{'authorDisplayName': 'Will Perkins', 'authorProfileName': 'will.perkins', 'attributionUrl': 'https://public.tableau.com/app/profile/will.perkins/viz/2021_09-WillPerkinsWOWGuestChallenge/DailySalesTracker', 'workbookName': '2021.09 - Will Perkins WOW Guest Challenge', 'workbookRepoUrl': '2021_09-WillPerkinsWOWGuestChallenge', 'workbookViewName': 'DailySalesTracker'}]",2025/08/29 17:32:34
149,True,True,False,True,False,True,True,False,8291263,775932,1632239867355,1632239867355,1632239867360,1670519178128,13950,MoM2021w38: Dark Web Price Index 2021,b2ae30ff-604d-4a25-a954-1cd062a58fc2,,1.0,MoM2021w38: Dark Web Price Index 2021,MoM2021w38DarkWebPriceIndex2021,,245,Dashboard,MoM2021w38DarkWebPriceIndex2021/sheets/Dashboard,938e7600-1c52-4c10-b168-2ff78b277af0,yuta1985,Yuta Sakai,,4,[],2025/08/29 17:32:34
150,True,True,False,True,False,True,True,False,8250610,775932,1631548528445,1631548528445,1631548528448,1670507116955,47327,MoM2021w37: The 20 largest solar power plants in the world,f3a93c11-0e1e-48f6-830e-3efefbcd4294,,1.0,MoM2021w37: The 20 largest solar power plants in the world,MoM2021w37The20largestsolarpowerplantsintheworld,,235,Dashbaord,MoM2021w37The20largestsolarpowerplantsintheworld/sheets/Dashbaord,36bdec6a-2964-4d1c-aa22-60d2a3f48dbb,yuta1985,Yuta Sakai,,2,[],2025/08/29 17:32:34
151,True,True,False,True,False,True,True,False,8244143,775932,1631424816376,1631432001574,1631424816381,1670503109175,29026,MoM2021w36: Abortion should be Legal?,ae8e7bfb-e814-459f-9585-3937d10c30c3,,1.4,MoM2021w36: Abortion should be Legal?,MoM2021w36AbortionshouldbeLegal,,182,Dashboard,MoM2021w36AbortionshouldbeLegal/sheets/Dashboard,5988d4dd-41d5-461d-b12e-52845be340d6,yuta1985,Yuta Sakai,,7,[],2025/08/29 17:32:34
152,True,True,False,True,False,True,True,False,8233271,775932,1631199584465,1631199689295,1631199584470,1670499854935,566254,"WoW2021w36: When do extracts run during the day?
#WOW2021",3c263c32-07ec-4ee8-80c0-cb881acaa0ec,,1.1,WoW2021w36: When do extracts run during the day?,WoW2021w36Whendoextractsrunduringtheday,,101,Dashboard,WoW2021w36Whendoextractsrunduringtheday/sheets/Dashboard,6515caa5-05e8-4da8-970e-37c04476109c,yuta1985,Yuta Sakai,,0,"[{'authorDisplayName': 'Donna Coles', 'authorProfileName': 'donna.coles', 'attributionUrl': 'https://public.tableau.com/app/profile/donna.coles/viz/When_Do_Extracts_Run_During_The_Day/WhenDoExtractsRunDuringTheDay', 'workbookName': 'When_Do_Extracts_Run_During_The_Day', 'workbookRepoUrl': 'When_Do_Extracts_Run_During_The_Day', 'workbookViewName': 'WhenDoExtractsRunDuringTheDay'}]",2025/08/29 17:32:34
153,True,True,False,True,False,True,True,False,8219448,775932,1630973550426,1630973550426,1630973550429,1670492256089,270125,TOKUsanWOW,26234ea8-b6c9-4624-9681-43b653eb1db3,,1.0,TOKUsanWOW,TOKUsanWOW,,100,和wow,TOKUsanWOW/sheets/wow,b066d9a7-8a4d-402e-8f76-1886981072a7,yuta1985,Yuta Sakai,,0,[],2025/08/29 17:32:34
154,True,True,False,True,False,True,True,False,8200054,775932,1630591685485,1630592164066,1630591685490,1670480306728,358939,WoW2021w35: How Much Change Has Occured?,44c018b2-44d6-478f-ba7f-f318d7676a7d,,1.3,WoW2021w35: How Much Change Has Occured?,WoW2021w35HowMuchChangeHasOccured,,154,Dashboard,WoW2021w35HowMuchChangeHasOccured/sheets/Dashboard,e373f1e8-80b3-4437-aa27-168d2362cf49,yuta1985,Yuta Sakai,,2,[],2025/08/29 17:32:34
155,True,True,False,True,False,True,True,False,8184884,775932,1630333523237,1630333523237,1630333523241,1670475282610,28466,MoM2021w35: % of males who are circumcised in each country,534b35d8-15b2-439e-80e5-856bc801137a,,1.0,MoM2021w35: % of males who are circumcised in each country,MoM2021w35ofmaleswhoarecircumcisedineachcountry,,233,Dashboard,MoM2021w35ofmaleswhoarecircumcisedineachcountry/sheets/Dashboard,0291da9b-fa6c-459f-970a-8f5d437a29fc,yuta1985,Yuta Sakai,,4,[],2025/08/29 17:32:34
156,True,True,False,True,False,True,True,False,8168228,775932,1629990885896,1629990885896,1629990885899,1670470539419,36444,WoW2021w34: Consecutive Starts Template,d8e44508-19fd-4de7-850f-d6cece022466,,1.0,WoW2021w34: Consecutive Starts Template,WoW2021w34ConsecutiveStartsTemplate,,73,Dashboard,WoW2021w34ConsecutiveStartsTemplate/sheets/Dashboard,d07aaaaf-b0ad-416b-86a6-d15f07b5235f,yuta1985,Yuta Sakai,,0,"[{'authorDisplayName': 'Luke Stanke', 'authorProfileName': 'stanke', 'attributionUrl': 'https://public.tableau.com/app/profile/stanke/viz/WorkoutWednesday2021Week34HowManyConsecutiveStartsinaRow/WW34QB1', 'workbookName': 'Workout Wednesday 2021 Week 34: How Many Consecutive Starts in a Row', 'workbookRepoUrl': 'WorkoutWednesday2021Week34HowManyConsecutiveStartsinaRow', 'workbookViewName': 'WW34QB1'}]",2025/08/29 17:32:34
157,True,True,True,True,False,True,True,False,8155783,775932,1629776882208,1629777539354,1629776882214,1670463948462,12804,"MoM2021w34: Is ""Entry-level"" job really ""Entry-level""?",03f916a5-73d0-4a28-9917-132d04c37bc3,,1.5,"MoM2021w34: Is ""Entry-level"" job really ""Entry-level""?",MoM2021w34IsEntry-leveljobreallyEntry-level,,296,Pie,MoM2021w34IsEntry-leveljobreallyEntry-level/sheets/Pie,05963f8f-25f5-4459-91a4-ae196d8d475b,yuta1985,Yuta Sakai,,6,[],2025/08/29 17:32:34
158,True,True,True,True,False,True,True,False,8109547,775932,1628855933836,1628855933836,1628855933838,1670446076778,23155,"WoW_2021w32: Community survey result
#WOW2021",08cea6d7-c07f-4ca4-804a-3ca888789b3d,,1.0,WoW_2021w32: Community survey result,WoW_2021w32Communitysurveyresult,,124,Dashboard,WoW_2021w32Communitysurveyresult/sheets/Dashboard,ee4c7508-be97-4274-a1b9-3971e13bfbfd,yuta1985,Yuta Sakai,,1,"[{'authorDisplayName': 'Ann Jackson', 'authorProfileName': 'ann.jackson', 'attributionUrl': 'https://public.tableau.com/app/profile/ann.jackson/viz/WorkoutWednesday2021WOW2021CommunitySurvey/WorkoutWednesday2021Week32WOW2021CommunitySurvey', 'workbookName': '#WorkoutWednesday2021 | #WOW2021 Community Survey', 'workbookRepoUrl': 'WorkoutWednesday2021WOW2021CommunitySurvey', 'workbookViewName': 'WorkoutWednesday2021Week32WOW2021CommunitySurvey'}]",2025/08/29 17:32:34
159,True,True,True,True,False,True,True,False,8108091,775932,1628828596071,1628828596071,1628828596074,1670445693171,13832,MoM2021w29: Ethnicity is Another Risk Factor for Deaths,a0a890be-fc6a-4fa8-9782-e160898aace7,,1.0,MoM2021w29: Ethnicity is Another Risk Factor for Deaths,MoM2021w29EthnicityisAnotherRiskFactorforDeaths,,120,Dashboard,MoM2021w29EthnicityisAnotherRiskFactorforDeaths/sheets/Dashboard,4d604550-5453-456f-bebb-c8ce583822b8,yuta1985,Yuta Sakai,,5,[],2025/08/29 17:32:34
160,True,True,True,True,False,True,True,False,8107637,775932,1628818709332,1628818709332,1628818709336,1670445555439,12627,MoM2021w32: Monthly Mortality Rates,21c4566a-7b89-4e3b-9658-8040a5bcb6bd,,1.0,MoM2021w32: Monthly Mortality Rates,MoM2021w32MonthlyMortalityRates,,76,Dashboard,MoM2021w32MonthlyMortalityRates/sheets/Dashboard,630ce70b-3edf-4d37-98e9-854c7a8bf326,yuta1985,Yuta Sakai,,0,[],2025/08/29 17:32:34
161,True,True,True,True,False,True,True,False,8061199,775932,1627922860810,1627922860810,1627922860815,1670427728751,41435,MoM2021w28: UK COVID Vaccination Coverage by Age & Ethnicity,c2c86991-c388-4b3f-ad09-ba61adc808cf,,1.0,MoM2021w28: UK COVID Vaccination Coverage by Age & Ethnicity,MoM2021w28UKCOVIDVaccinationCoveragebyAgeEthnicity,,101,dashboard,MoM2021w28UKCOVIDVaccinationCoveragebyAgeEthnicity/sheets/dashboard,4e7522e2-2afc-4df0-9d73-3b3e15b128a0,yuta1985,Yuta Sakai,,1,[],2025/08/29 17:32:34
162,True,True,True,True,False,True,True,False,8061049,775932,1627920507139,1628815798065,1627920507144,1670427690399,2316327,MoM2021w31: Do you remember exact time of accident?,ddc752de-c978-43bb-8586-f5a4772b4cce,,1.4,MoM2021w31: Do you remember exact time of accident?,MoM2021w31Doyourememberexacttimeofaccident,,109,Dashboard,MoM2021w31Doyourememberexacttimeofaccident/sheets/Dashboard,3a09ded5-31a9-4d23-b981-35c8648cae7d,yuta1985,Yuta Sakai,,3,[],2025/08/29 17:32:34
163,True,True,True,True,False,True,True,False,8054672,775932,1627797638131,1627797754043,1627797638133,1670422004015,30092,"MoM2021w26: How popular is your birthday?
#makeovermonday",c228bd3c-aa8e-4a3a-9952-21c1396f04a9,,1.2,MoM2021w26: How popular is your birthday?,MoM2021w26Howpopularisyourbirthday,,147,Dashboad,MoM2021w26Howpopularisyourbirthday/sheets/Dashboad,c8266b87-df58-4a13-b696-0d5f3156d9bf,yuta1985,Yuta Sakai,,2,[],2025/08/29 17:32:34
164,True,True,True,True,False,True,True,False,8054471,775932,1627792915879,1627792915879,1627792915882,1670421948715,26367,"MoM2021w25:Stop & Search Rates
#makeovermonday",a5b1a506-89c3-4ad5-b6e7-0ff553072a5e,,1.0,MoM2021w25:Stop & Search Rates,MoM2021w25StopSearchRates,,81,Dashboard,MoM2021w25StopSearchRates/sheets/Dashboard,b62bbf0d-97ea-4434-b481-7a97180bf08d,yuta1985,Yuta Sakai,,0,[],2025/08/29 17:32:34
165,True,True,True,True,False,True,True,False,8051020,775932,1627720387896,1627720387896,1627720387902,1670419511705,350587,WoW2021w30: Let's go streaking!,b319e215-571e-4b2c-980f-cd10301c54f1,,1.0,WoW2021w30: Let's go streaking!,WoW2021w30Letsgostreaking,,83,Dashboard,WoW2021w30Letsgostreaking/sheets/Dashboard,0dd8ba59-098a-4c04-9ff2-188913938d24,yuta1985,Yuta Sakai,,0,"[{'authorDisplayName': 'Sean Miller - @HipsterVizNinja', 'authorProfileName': 'hipstervizninja', 'attributionUrl': 'https://public.tableau.com/app/profile/kcmillersean/viz/WOW_Letsgostreaking/Solution', 'workbookName': ""WOW2021 | 30 | Let's go streaking"", 'workbookRepoUrl': 'WOW_Letsgostreaking', 'workbookViewName': 'Solution'}]",2025/08/29 17:32:34
166,True,True,True,True,False,True,True,False,8027617,775932,1627314896657,1627314896657,1627314896659,1670410648996,571074,"MoM_2021w30: The U.S. Population by Race
#makeovermonday",0fd1360d-01ac-4c9b-ab7d-454fef6472b1,,1.0,MoM_2021w30: The U.S. Population by Race,MoM_2021w30TheU_S_PopulationbyRace,,131,Dashbaord,MoM_2021w30TheU_S_PopulationbyRace/sheets/Dashbaord,3ec23134-6939-4b90-a37b-a69d79c36097,yuta1985,Yuta Sakai,,5,[],2025/08/29 17:32:34
167,True,True,True,True,False,True,True,False,7979469,775932,1626359853851,1626359853851,1626359853855,1670391367867,11356,WoW2021w28: FIRE AREA CALCULATER,356c19fc-3290-4e1a-9bef-7e58ce023a82,,1.0,WoW2021w28: FIRE AREA CALCULATER,WoW2021w28FIREAREACALCULATER,,82,Dashboard,WoW2021w28FIREAREACALCULATER/sheets/Dashboard,cbae974c-00e8-4ae8-af48-84b8f30cce12,yuta1985,Yuta Sakai,,1,[],2025/08/29 17:32:34
168,True,True,True,True,False,True,True,False,7977044,775932,1626319154595,1626319317069,1626319154601,1670390706749,308130,"#data_noodle
",ea6f37e0-71b5-4ef2-83e4-5739d832e117,,1.3,地域Tableauユーザー会：アンケート回答数レース,Tableau_16263191545970,,370,Racing,Tableau_16263191545970/sheets/Racing,362d6c44-4049-4d91-90f2-e36d0651bd52,yuta1985,Yuta Sakai,,4,[],2025/08/29 17:32:34
169,True,True,True,True,False,True,True,False,7959567,775932,1625965976196,1625965976196,1625965976200,1670380572495,577847,MoM2021w27: If only ___ voted...,7c4fdf75-357a-4ea0-a547-459ab57002b7,,1.0,MoM2021w27: If only ___ voted...,MoM2021w27Ifonly___voted___,,140,Dashboard,MoM2021w27Ifonly___voted___/sheets/Dashboard,13ebb992-8224-4815-9b12-1c8940c398e4,yuta1985,Yuta Sakai,,6,[],2025/08/29 17:32:34
170,True,True,True,True,False,True,True,False,7957917,775932,1625921654666,1625921654666,1625921654672,1670380087007,363630,WoW2021w27: Can you find the top and bottom performers?,1cfc7b6e-8388-4af1-8c71-95ca68b32541,,1.0,WoW2021w27: Can you find the top and bottom performers?,WoW2021w27Canyoufindthetopandbottomperformers,,94,Dashboard,WoW2021w27Canyoufindthetopandbottomperformers/sheets/Dashboard,2771da2a-9094-483e-a5a2-b1f6c60cc88d,yuta1985,Yuta Sakai,,0,[],2025/08/29 17:32:34
171,True,True,True,True,False,True,True,False,7845769,775932,1623685419240,1623713240876,1623685419244,1670336815672,1340788,"MoM2021w24: Student Loan Originations
https://laptrinhx.com/news/alternative-map-projections-in-tableau-649JPzQ/",eb6794e7-4f8a-448b-9c71-5fb3fe027255,,1.2,MoM2021w24: Student Loan Originations,MoM2021w24StudentLoanOriginations,,159,Dashboard,MoM2021w24StudentLoanOriginations/sheets/Dashboard,5c262ec0-59d6-49ca-9b9c-de8f2b94986b,yuta1985,Yuta Sakai,,3,[],2025/08/29 17:32:34
172,True,True,True,True,False,True,True,False,7840341,775932,1623582262251,1623582262251,1623582262254,1670335454914,1599075,MoM2021w22: Top 100 Polymer Producer,3c969824-819a-4251-a27e-371e2b22e34e,,1.0,MoM2021w22: Top 100 Polymer Producer,MoM2021w22Top100PolymerProducer,,104,Top100PolymerProducer,MoM2021w22Top100PolymerProducer/sheets/Top100PolymerProducer,a9437d98-a740-479e-a148-a028b3f0467e,yuta1985,Yuta Sakai,,0,[],2025/08/29 17:32:34
173,True,True,True,True,False,True,True,False,7836001,775932,1623486301275,1623486301275,1623486301279,1670334648020,18217,MoM2021w23: Never Married On The Rise (Original Viz),e981526b-b91b-4284-b422-220d96f8df48,,1.0,MoM2021w23: Never Married On The Rise (Original Viz),MoM2021w23NeverMarriedOnTheRiseOriginalViz,,89,Bar chart ver.2,MoM2021w23NeverMarriedOnTheRiseOriginalViz/sheets/Barchartver_2,befd4e0b-5655-44a0-a24b-52285e3c6623,yuta1985,Yuta Sakai,,0,[],2025/08/29 17:32:34
174,True,True,True,True,False,True,True,False,7813985,775932,1623109080869,1623109526052,1623109080872,1670328157809,16755,MoM2021w23: Never Married On The Rise,97869f34-ad4b-46c4-a445-e5d80cee4d97,,1.2,MoM2021w23: Never Married On The Rise,MoM2021w23NeverMarriedOnTheRise,,160,Dashboard,MoM2021w23NeverMarriedOnTheRise/sheets/Dashboard,c2420b8d-7786-4e5c-9bc2-ff1b54f0c57d,yuta1985,Yuta Sakai,,0,[],2025/08/29 17:32:34
175,True,True,True,True,False,True,True,False,7758941,775932,1622131741338,1622131741338,1622131741342,1670309863262,1825809,WoW2012w21: How often has Sean been listening to his favorite songs?,0a43bc84-79df-42e6-a53a-dcd3c417d7c4,,1.0,WoW2012w21: How often has Sean been listening to his favorite songs?,WoW2012w21HowoftenhasSeanbeenlisteningtohisfavoritesongs,,73,Dashborard,WoW2012w21HowoftenhasSeanbeenlisteningtohisfavoritesongs/sheets/Dashborard,271032e9-ff86-4a1b-ac8a-f54f0617f41e,yuta1985,Yuta Sakai,,0,[],2025/08/29 17:32:34
176,True,True,True,True,False,True,True,False,7747102,775932,1621955630148,1621955793438,1621955630155,1670301692574,14118,データソース：https://dashboard.e-stat.go.jp/timeSeriesResult?indicatorCode=0201010000000010000,6f29e7de-5f1e-4a4f-9125-3a36281fb451,,1.1,日本の人口推移,_16219556301510,,124,Dashboard,_16219556301510/sheets/Dashboard,bb08f375-d8f7-4cd1-b5f3-e83f564c4729,yuta1985,Yuta Sakai,,0,[],2025/08/29 17:32:34
177,True,True,True,True,False,True,True,False,7742116,775932,1621869266493,1621869266493,1621869266498,1670298798164,18344,MoM2021w21: How are wildlife populations changing?,c1622ef4-87e8-4e8e-aac6-5c4080fcdedc,,1.0,MoM2021w21: How are wildlife populations changing?,MoM2021w21Howarewildlifepopulationschanging,,132,Dashboard,MoM2021w21Howarewildlifepopulationschanging/sheets/Dashboard,7c65d106-98ea-4e9b-9f5a-ac40fab1deb4,yuta1985,Yuta Sakai,,3,[],2025/08/29 17:32:34
178,True,True,True,True,False,True,True,False,7727012,775932,1621554393522,1621555255719,1621554393526,1670291400433,13946,MoM2021w20: Can you beat animals?,3a2390ae-5ea8-48b1-98e3-9f2d152042d9,,1.4,MoM2021w20: Can you beat animals?,MoM2021w20Canyoubeatanimals,,121,Dashboard,MoM2021w20Canyoubeatanimals/sheets/Dashboard,772540ee-3ce0-414f-a266-790161d3f599,yuta1985,Yuta Sakai,,2,[],2025/08/29 17:32:34
